provision_id                           rank  score  determinacy
sfs-2018-672:K7P41                     1382  12.0   unmarked   
sfs-2022-1697:K3P4                     1383  12.0   unmarked   
sfs-2026-1282:P14                      1384  12.0   unmarked   
sfs-2026-677:P3                        1385  12.0   unmarked   
sfs-2021-709:K3P4                      1386  12.0   unmarked   
sfs-2026-1600:K12P7                    1387  12.0   unmarked   
sfs-2026-772:K5P2                      1388  12.0   unmarked   
sfs-2026-806:P8                        1389  12.0   unmarked   
sfs-2016-1146:K12P5                    1390  12.0   unmarked   
sfs-2022-700:K7P3                      1391  12.0   unmarked   
sfs-2016-1145:K12P5                    1392  12.0   unmarked   
sfs-2016-1146:K8P3                     1393  12.0   unmarked   
sfs-2023-254:P33                       1394  12.0   unmarked   
sfs-2024-945:K16P8                     1395  12.0   unmarked   
sfs-2018-396:K8P6                      1396  12.0   unmarked   
sfs-2016-1145:K8P3                     1397  12.0   unmarked   
sfs-2018-1653:K4P2                     1398  12.0   unmarked   
sfs-2026-1637:K1P5                     1399  12.0   unmarked   
sfs-2022-964:K9P3                      1400  12.0   unmarked   
sfs-2019-508:P8                        1401  12.0   unmarked   
sfs-2022-964:K3P6                      1402  12.0   vague      
sfs-2016-675:P46                       1403  12.0   unmarked   
sfs-2024-7:P19                         1404  12.0   unmarked   
sfs-2016-676:P48                       1405  12.0   unmarked   
sfs-2016-977:K3P1                      1406  12.0   unmarked   
sfs-2026-1281:K16P4                    1407  12.0   vague      
sfs-2022-1697:K2P2                     1408  12.0   unmarked   
sfs-2022-260:K4P19                     1409  12.0   unmarked   
sfs-2018-1251:P1                       1410  12.0   unmarked   
sfs-2023-200:K13P21                    1411  12.0   unmarked   
sfs-2023-230:P17                       1412  12.0   unmarked   
sfs-2026-1459:P16                      1413  12.0   unmarked   
sfs-2014-968:K1aP34                    1414  12.0   specific   
sfs-2014-322:P29                       1415  12.0   unmarked   
sfs-2026-1011:K6P6                     1416  12.0   unmarked   
sfs-2017-630:K7P3                      1417  12.0   unmarked   
sfs-2016-253:K7P1                      1418  12.0   vague      
sfs-2022-155:K10P11                    1419  12.0   unmarked   
sfs-2018-1192:K4P4                     1420  12.0   unmarked   
sfs-2018-672:K19P8                     1421  12.0   unmarked   
sfs-2023-200:K13P33                    1422  12.0   unmarked   
sfs-2015-96:K3P21                      1423  12.0   unmarked   
sfs-2016-1108:K9P7                     1424  12.0   unmarked   
sfs-2018-1192:K9P2                     1425  12.0   unmarked   
sfs-2016-1091:K5P1                     1426  12.0   unmarked   
sfs-2018-1177:K2P11                    1427  12.0   unmarked   
sfs-2018-1192:K9P4                     1428  12.0   unmarked   
sfs-2018-672:K7P14                     1429  12.0   unmarked   
sfs-2017-900:P26                       1430  12.0   vague      
sfs-2025-400:K4P3                      1431  12.0   unmarked   
sfs-2021-1171:K2P15                    1432  12.0   unmarked   
sfs-2021-1172:K2P13                    1433  12.0   unmarked   
sfs-2022-155:K10P6                     1434  12.0   unmarked   
sfs-2026-1575:K2P11                    1435  12.0   unmarked   
sfs-2017-725:K5P47                     1436  12.0   unmarked   
sfs-2023-875:K7P53                     1437  12.0   unmarked   
sfs-2024-945:K20P5                     1438  12.0   unmarked   
sfs-2024-710:K6P9                      1439  12.0   unmarked   
sfs-2015-96:K3P21:occurrence:2         1440  12.0   unmarked   
sfs-2018-672:K10P17                    1441  12.0   unmarked   
sfs-2018-672:K16P10                    1442  12.0   unmarked   
sfs-1982-80:P28                        1443  12.0   vague      
sfs-2018-1200:P16c                     1444  12.0   unmarked   
sfs-2024-782:K2P8                      1445  12.0   unmarked   
sfs-1982-80:P34                        1446  12.0   unmarked   
sfs-2016-1024:K8P1                     1447  12.0   unmarked   
sfs-2022-482:K7P29                     1448  12.0   unmarked   
sfs-2018-1192:K6P2                     1449  12.0   unmarked   
sfs-2016-1108:K4P5a                    1450  12.0   unmarked   
sfs-2017-30:K15P1                      1451  12.0   unmarked   
sfs-2026-1637:K4P8                     1452  12.0   unmarked   
sfs-2024-506:K11P7                     1453  12.0   unmarked   
sfs-2017-900:P45                       1454  12.0   unmarked   
sfs-2018-1218:P20                      1455  12.0   unmarked   
sfs-2016-1024:K2P5                     1456  12.0   unmarked   
sfs-2020-548:P11                       1457  12.0   unmarked   
sfs-2023-200:K13P19                    1458  12.0   unmarked   
sfs-2018-672:K1P15                     1459  12.0   unmarked   
sfs-2014-836:P37                       1460  12.0   unmarked   
sfs-2018-1138:K6P8                     1461  12.0   unmarked   
sfs-2018-1217:K6P2                     1462  12.0   unmarked   
sfs-2016-1024:K5P4b                    1463  12.0   unmarked   
sfs-2018-222:P7                        1464  12.0   vague      
sfs-2022-365:K7P24                     1465  12.0   unmarked   
sfs-2022-482:K3P28                     1466  12.0   unmarked   
sfs-2018-672:K17P2                     1467  12.0   unmarked   
sfs-1982-673:overgang:2005-165         1468  12.0   unmarked   
sfs-2018-672:K6P33                     1469  12.0   unmarked   
sfs-2026-999:K7P3                      1470  12.0   unmarked   
sfs-2015-485:K2P9                      1471  12.0   unmarked   
sfs-2019-742:K13P3                     1472  12.0   unmarked   
sfs-2018-1200:P29                      1473  12.0   unmarked   
sfs-2016-1146:K10P1                    1474  12.0   unmarked   
sfs-2023-421:P12                       1475  12.0   unmarked   
sfs-2016-1024:K2P5:occurrence:2        1476  12.0   unmarked   
sfs-2022-1657:P12                      1477  12.0   vague      
sfs-2014-1020:P18                      1478  12.0   unmarked   
sfs-2017-30:K4P3                       1479  12.0   unmarked   
sfs-2018-1192:K7P9                     1480  12.0   unmarked   
sfs-2024-710:K6P15                     1481  12.0   unmarked   
sfs-2017-496:K5P3                      1482  12.0   unmarked   
sfs-2017-630:K6P5                      1483  12.0   unmarked   
sfs-2019-1274:P6                       1484  12.0   unmarked   
sfs-2018-672:K6P15                     1485  12.0   unmarked   
sfs-2024-710:K5P7                      1486  12.0   unmarked   
sfs-2024-710:K10P2                     1487  12.0   vague      
sfs-2017-725:K9P8                      1488  12.0   unmarked   
sfs-2014-836:P39                       1489  12.0   unmarked   
sfs-2023-200:K13P20                    1490  12.0   unmarked   
sfs-2026-380:P7                        1491  12.0   unmarked   
sfs-2018-90:P24:occurrence:2           1492  12.0   specific   
sfs-2016-253:K3P6                      1493  12.0   unmarked   
sfs-2016-253:K3P2                      1494  12.0   unmarked   
sfs-2026-1283:K1P5                     1495  12.0   unmarked   
sfs-2014-1470:P12                      1496  12.0   unmarked   
sfs-2021-54:P16                        1497  12.0   specific   
sfs-2026-1011:K9P2                     1498  12.0   unmarked   
sfs-2017-1000:K4P10                    1499  12.0   unmarked   
sfs-2017-30:K7P5a                      1500  12.0   unmarked   
sfs-2022-964:K8P1                      1501  12.0   vague      
sfs-2016-1108:K14aP2                   1502  12.0   unmarked   
sfs-2018-1138:overgang:2022-1674       1503  12.0   unmarked   
sfs-2017-630:K2P12                     1504  12.0   unmarked   
sfs-2023-499:P30                       1505  12.0   unmarked   
sfs-2018-672:K7P21                     1506  12.0   unmarked   
sfs-2016-1108:K12P36a                  1507  12.0   unmarked   
sfs-2016-1108:K13P32a                  1508  12.0   unmarked   
sfs-2018-90:P24                        1509  12.0   specific   
sfs-2020-62:P14                        1510  12.0   unmarked   
sfs-2026-1600:K1P1                     1511  12.0   unmarked   
sfs-2026-408:K4P2                      1512  12.0   unmarked   
sfs-2017-725:K9P21                     1513  12.0   unmarked   
sfs-2019-32:K4P1                       1514  12.0   unmarked   
sfs-2015-1016:K24P4                    1515  12.0   unmarked   
sfs-2015-1016:K1P3                     1516  12.0   unmarked   
sfs-2026-578:P15                       1517  12.0   unmarked   
sfs-2017-630:K7P9                      1518  12.0   unmarked   
sfs-2018-2088:K3P6                     1519  12.0   unmarked   
sfs-2024-506:K8P3                      1520  12.0   unmarked   
sfs-2026-1283:K12P4                    1521  12.0   unmarked   
sfs-2023-200:K8P14                     1522  12.0   unmarked   
sfs-1982-80:P6i                        1523  12.0   unmarked   
sfs-2014-421:P5b                       1524  12.0   unmarked   
sfs-2018-1653:K6P8                     1525  12.0   unmarked   
sfs-2016-1147:K14P9                    1526  12.0   unmarked   
sfs-1976-580:P42a                      1527  12.0   unmarked   
sfs-2015-671:P4                        1528  12.0   unmarked   
sfs-2025-400:K35P5                     1529  12.0   unmarked   
sfs-2023-474:P3                        1530  12.0   unmarked   
sfs-2019-429:P24                       1531  12.0   unmarked   
sfs-2023-254:P10                       1532  12.0   unmarked   
sfs-2023-38:K1P5                       1533  12.0   unmarked   
sfs-2022-155:K7P2                      1534  12.0   unmarked   
sfs-2022-156:K7P2                      1535  12.0   unmarked   
sfs-2018-585:K3P1                      1536  12.0   unmarked   
sfs-2026-1281:K16P5                    1537  12.0   vague      
sfs-2026-999:K10P1:occurrence:2        1538  12.0   unmarked   
sfs-2022-850:P19                       1539  12.0   unmarked   
sfs-2026-252:K5P3                      1540  12.0   unmarked   
sfs-2024-1300:P2                       1541  12.0   unmarked   
sfs-2026-578:P10                       1542  12.0   unmarked   
sfs-2019-369:K2P19                     1543  12.0   unmarked   
sfs-2026-408:K18P12                    1544  12.0   unmarked   
sfs-2015-1016:K21P7                    1545  12.0   unmarked   
sfs-2015-96:K3P14                      1546  12.0   unmarked   
sfs-2018-1138:K13P8                    1547  12.0   vague      
sfs-2018-1138:K18P8                    1548  12.0   vague      
sfs-2018-1200:P16b                     1549  12.0   unmarked   
sfs-2025-1506:K1P15                    1550  12.0   unmarked   
sfs-2023-875:K3P30                     1551  12.0   unmarked   
sfs-2016-1024:K4P12:occurrence:2       1552  12.0   unmarked   
sfs-2025-520:K3P13                     1553  12.0   unmarked   
sfs-2025-400:K34P13                    1554  12.0   vague      
sfs-2019-742:K13P3:occurrence:2        1555  12.0   unmarked   
sfs-2026-1281:K9P23                    1556  12.0   unmarked   
sfs-2018-672:K6P16                     1557  12.0   vague      
sfs-2022-1257:P7                       1558  12.0   unmarked   
sfs-2015-417:K3P3                      1559  12.0   unmarked   
sfs-2017-425:P10                       1560  12.0   unmarked   
sfs-2017-725:K6P25                     1561  12.0   unmarked   
sfs-2022-156:K2P9                      1562  12.0   unmarked   
sfs-2026-380:P13:occurrence:2          1563  12.0   unmarked   
sfs-2018-2088:K3P2                     1564  12.0   unmarked   
sfs-2021-311:P12                       1565  12.0   unmarked   
sfs-2021-401:K2P12                     1566  12.0   unmarked   
sfs-2017-425:P8                        1567  12.0   unmarked   
sfs-2024-945:K3P10                     1568  12.0   vague      
